queue_id,win,champion,role,game_duration,kills,deaths,assists,lane_minions,jungle_minions,vision_score,wards_placed,wards_killed,control_wards_placed,min5_gold,min5_cs,min5_gold_diff,min5_xp_diff,min5_cs_diff,min10_gold,min10_cs,min10_gold_diff,min10_xp_diff,min10_cs_diff,min15_gold,min15_cs,min15_gold_diff,min15_xp_diff,min15_cs_diff,match_num,history_wr_global,history_wr_champ,CS_per_min,KDA,total_wards_placed,wards_per_min,vs_per_min,is_MMR_check,racha_previa
440,0,Vayne,BOTTOM,35.47,8,7,3,226,8,30,15,5,2,1336,21,-403,-276,-11,3232.0,61.0,-272,-78,-17,4617.0,93.0,-1219,-403,-31,1525115309,0.5125628140703518,0.6153846153846154,6.6,1.57,17,0.47927826332111645,0.8457851705666761,0,2
440,0,Sejuani,JUNGLE,33.4,1,4,7,16,152,31,5,5,5,1538,28,-10,16,0,3204.0,53.0,164,45,-3,5053.0,83.0,199,-420,-22,1525137564,0.51,0.6923076923076923,5.03,2.0,10,0.29940119760479045,0.9281437125748503,0,-1
440,0,Vayne,BOTTOM,25.82,2,3,1,168,4,19,9,3,1,1577,32,-4,-57,-1,3070.0,70.0,-938,-63,-2,4250.0,99.0,-1925,-679,-28,1525162453,0.5074626865671642,0.5714285714285714,6.66,1.0,10,0.3872966692486445,0.7358636715724245,0,-2
440,1,Vayne,BOTTOM,30.32,3,3,5,159,8,20,9,4,2,1556,31,-112,-19,-6,2617.0,56.0,-612,-601,-28,3736.0,77.0,-1058,-1317,-36,1525310547,0.5024630541871922,0.5333333333333333,5.51,2.67,11,0.3627968337730871,0.6596306068601583,0,-3
440,1,Trundle,JUNGLE,27.97,7,2,11,15,158,42,4,10,4,1550,29,-180,-258,-3,3172.0,57.0,-762,-392,-13,4697.0,86.0,-1314,-870,-23,1525323887,0.5049019607843137,0.5,6.19,9.0,8,0.2860207365033965,1.5016088666428318,0,1
440,0,Vayne,BOTTOM,29.52,1,4,4,158,14,20,10,4,2,1514,30,-255,424,0,2594.0,47.0,-1064,-544,-34,3835.0,72.0,-1762,-846,-48,1525338614,0.5073170731707317,0.5625,5.83,1.25,12,0.4065040650406504,0.6775067750677507,0,2
440,0,Jax,TOP,21.67,0,6,0,82,0,14,7,2,0,1521,28,-570,-67,2,2450.0,43.0,-2021,-1163,-29,3273.0,52.0,-3686,-2625,-69,1525357334,0.5048543689320388,0.6666666666666666,3.78,0.0,7,0.3230272265805261,0.6460544531610521,0,-1
440,0,Trundle,JUNGLE,20.5,1,2,1,12,106,12,1,5,1,1962,31,202,268,7,3260.0,59.0,-187,-309,2,4501.0,83.0,-517,-385,1,1525370147,0.5024154589371981,0.5116279069767442,5.76,1.0,2,0.0975609756097561,0.5853658536585366,0,-2
440,1,Blitzcrank,UTILITY,27.57,0,6,17,20,0,75,36,9,7,1223,4,113,28,-1,2425.0,9.0,272,-166,-12,4032.0,13.0,414,-689,-14,1525377804,0.5,0.0,0.73,2.83,43,1.5596663039535728,2.720348204570185,0,-3
440,0,Milio,UTILITY,24.03,1,5,3,24,0,44,23,6,1,1128,4,-115,-526,-1,2125.0,13.0,-187,-1203,0,3284.0,21.0,-320,-1252,2,1525389432,0.5023923444976076,0.5,1.0,0.8,24,0.9987515605493134,1.831044527673741,0,1
440,0,Blitzcrank,UTILITY,34.33,1,6,14,34,0,101,48,7,7,1324,6,61,257,-1,2946.0,16.0,-36,451,-1,4454.0,20.0,-134,-108,-7,1525434427,0.5,0.5,0.99,2.5,55,1.6020972909991262,2.942033207107486,0,-1
440,1,Thresh,UTILITY,28.85,2,1,19,22,0,77,38,5,6,1170,9,35,-218,4,2467.0,16.0,332,-173,3,3835.0,16.0,342,-932,-2,1525449937,0.4976303317535545,0.5,0.76,21.0,44,1.5251299826689775,2.6689774696707103,0,-2
440,0,Thresh,UTILITY,22.13,0,7,10,25,0,40,21,3,6,1341,4,-84,67,-2,2329.0,12.0,-506,-812,-4,3779.0,23.0,-1560,-1147,-5,1525460217,0.5,0.6,1.13,1.43,27,1.2200632625395391,1.8075011296882062,0,1
440,1,Blitzcrank,UTILITY,35.95,3,6,18,22,0,93,50,9,6,1358,3,-287,-475,-3,2606.0,7.0,-378,-396,-5,3867.0,12.0,-959,-1206,-5,1525467394,0.49765258215962443,0.3333333333333333,0.61,3.5,56,1.5577190542420027,2.58692628650904,0,-1
440,1,Braum,UTILITY,29.33,2,6,17,30,0,62,26,9,4,1297,6,97,-232,-2,2713.0,14.0,108,-315,-3,4248.0,23.0,-216,328,2,1525477694,0.5,0.5,1.02,3.17,30,1.0228435049437437,2.113876576883737,0,1
440,1,Braum,UTILITY,31.6,2,4,28,31,0,62,36,8,8,1267,10,-206,53,4,2986.0,13.0,318,-164,-3,4948.0,23.0,680,125,-3,1525485632,0.5023255813953489,1.0,0.98,7.5,44,1.3924050632911391,1.9620253164556962,0,2
440,0,Braum,UTILITY,39.58,0,7,21,34,0,115,55,12,7,1168,7,24,19,2,2181.0,13.0,-51,456,5,3570.0,23.0,-301,-97,13,1525532169,0.5046296296296297,1.0,0.86,3.0,62,1.5664477008590199,2.9055078322385044,1,3
440,0,Leona,UTILITY,18.85,0,3,10,24,0,31,17,3,2,1487,9,319,143,5,2767.0,19.0,-237,316,10,3973.0,23.0,-552,183,11,1525550636,0.5023041474654378,0.0,1.27,3.33,19,1.0079575596816976,1.6445623342175064,0,-1
440,1,Alistar,UTILITY,38.48,0,7,15,42,0,111,57,11,7,1216,5,-129,-395,-5,2233.0,16.0,-139,-315,-2,3324.0,25.0,-342,-642,-5,1525575312,0.5,0.5,1.09,2.14,64,1.6632016632016633,2.884615384615385,0,-2
440,0,Braum,UTILITY,25.48,1,5,6,19,0,55,34,3,2,1300,4,-490,-76,-3,2494.0,10.0,-658,-309,-4,4057.0,14.0,-1662,-1179,-6,1525592948,0.502283105022831,0.6666666666666666,0.75,1.4,36,1.41287284144427,2.1585557299843012,0,1
440,1,Braum,UTILITY,33.97,5,2,18,36,0,85,35,9,5,1137,5,-346,-125,1,2778.0,17.0,233,491,1,4586.0,22.0,626,1019,-2,1525604517,0.5,0.5,1.06,11.5,40,1.177509567265234,2.5022078304386226,0,-1
440,1,Blitzcrank,UTILITY,31.58,2,5,23,21,4,77,38,6,11,1128,6,-612,-294,-1,2483.0,15.0,-682,-902,1,4082.0,19.0,-439,-640,-7,1525616240,0.502262443438914,0.5,0.79,5.0,49,1.5516149461684612,2.4382520582647245,0,1
440,0,Nautilus,UTILITY,23.38,2,5,2,25,0,61,19,9,4,1093,5,-31,-263,4,2565.0,14.0,420,-149,5,4026.0,17.0,606,-65,6,1525736827,0.5045045045045045,0.5,1.07,0.8,23,0.9837467921300257,2.6090675791274593,0,2
440,1,Braum,UTILITY,32.42,1,4,21,29,0,83,43,7,10,1137,4,23,40,-2,2776.0,9.0,656,-388,-5,3970.0,16.0,262,-1313,-4,1525750089,0.5022421524663677,0.6,0.89,5.5,53,1.6347933374460208,2.5601480567550894,0,-1
440,0,Braum,UTILITY,29.62,1,5,13,27,0,58,29,7,7,1272,5,-18,-102,-3,2883.0,13.0,443,428,-4,4558.0,21.0,147,64,-4,1525761309,0.5044642857142857,0.6666666666666666,0.91,2.8,36,1.2153950033760972,1.9581363943281567,0,1
440,1,Thresh,UTILITY,31.13,1,4,13,25,2,70,29,5,4,1134,7,-19,-42,-1,2404.0,17.0,-192,-524,0,3836.0,21.0,281,-44,2,1525770973,0.5022222222222222,0.5,0.87,3.5,33,1.0600706713780919,2.24863475746868,0,-1
440,0,Trundle,JUNGLE,28.75,4,4,17,12,157,22,3,2,3,1538,28,-611,50,4,2942.0,54.0,-1390,-635,-11,5066.0,81.0,-1720,-723,-23,1525787647,0.504424778761062,0.5,5.88,5.25,6,0.20869565217391303,0.7652173913043478,0,1
440,0,Trundle,JUNGLE,29.88,6,5,7,21,124,33,5,8,5,1702,29,-428,-204,-4,3384.0,60.0,-862,-606,-11,4789.0,83.0,-1506,-1239,-25,1525801297,0.5022026431718062,0.4888888888888889,4.85,2.6,10,0.33467202141900937,1.104417670682731,0,-1
440,0,Trundle,JUNGLE,29.37,1,6,9,8,129,17,3,3,3,1483,24,-1233,-197,-2,2877.0,55.0,-1916,-510,-3,4435.0,80.0,-3062,-1573,-25,1525813438,0.5,0.4782608695652174,4.66,1.67,6,0.20429009193054137,0.5788219271365339,0,-2
440,0,Blitzcrank,UTILITY,27.13,0,3,18,20,0,75,34,9,9,1123,7,-215,-130,-1,2316.0,8.0,-254,-710,-8,3740.0,11.0,-122,-1041,-16,1525833085,0.4978165938864629,0.6,0.74,6.0,43,1.58496129745669,2.7644673792849246,0,-3
440,0,Blitzcrank,UTILITY,26.82,1,5,7,19,0,56,25,6,5,1194,3,-169,-451,-5,2475.0,9.0,-138,-600,-7,3627.0,16.0,-912,-1222,-7,1525868376,0.4956521739130435,0.5,0.71,1.6,30,1.1185682326621924,2.087994034302759,0,-4
440,1,Ezreal,BOTTOM,27.85,6,3,12,142,4,14,8,0,1,1394,20,-650,-411,-16,2906.0,65.0,-619,-8,-17,4291.0,98.0,-1732,-655,-21,1525875011,0.4935064935064935,0.3333333333333333,5.24,6.0,9,0.3231597845601436,0.5026929982046678,0,-5
440,1,Ezreal,BOTTOM,25.08,1,4,9,146,0,6,9,0,2,1434,26,-105,-128,-7,2944.0,58.0,-397,-295,-20,4219.0,85.0,-1198,-871,-30,1525887567,0.4956896551724138,0.42857142857142855,5.82,2.5,11,0.4385964912280702,0.23923444976076558,0,1
440,0,Vayne,BOTTOM,31.67,4,2,7,215,0,31,13,5,3,1645,36,-119,-84,-5,3815.0,72.0,377,-182,-13,5739.0,100.0,316,142,-35,1525892245,0.4978540772532189,0.5294117647058824,6.79,5.5,16,0.5052099778970635,0.9788443321755604,0,2
440,0,Braum,UTILITY,30.03,1,6,6,40,0,52,16,7,2,1118,7,-66,-83,3,2182.0,19.0,-569,-653,5,3402.0,29.0,-485,-965,5,1525897780,0.49572649572649574,0.5714285714285714,1.33,1.17,18,0.5994005994005994,1.7316017316017316,0,-1
440,1,Thresh,UTILITY,37.02,4,7,20,42,2,80,38,6,7,1501,9,-92,236,6,2676.0,21.0,9,384,7,4303.0,23.0,427,162,3,1525910894,0.49361702127659574,0.5714285714285714,1.19,3.43,45,1.2155591572123177,2.1609940572663424,0,-2
440,1,Sejuani,JUNGLE,37.1,11,0,22,37,179,33,8,2,6,2071,26,348,-349,-10,4297.0,52.0,1081,-319,-24,5893.0,72.0,721,-565,-40,1525920676,0.4957627118644068,0.6428571428571429,5.82,33.0,14,0.3773584905660377,0.889487870619946,0,1
440,0,Thresh,UTILITY,33.72,2,6,11,34,0,78,33,10,7,1419,5,195,327,5,2494.0,15.0,-195,512,9,4601.0,21.0,94,925,13,1525941929,0.4978902953586498,0.625,1.01,2.17,40,1.1862396204033214,2.3131672597864767,0,2
440,0,Rakan,UTILITY,38.53,0,4,12,22,0,108,54,6,14,1180,8,16,-66,6,2253.0,14.0,-286,-304,8,3502.0,19.0,-1265,-977,4,1525956620,0.4957983193277311,0.5,0.57,3.0,68,1.7648585517778355,2.803010641058915,0,-1
440,0,Sejuani,JUNGLE,31.03,4,8,7,5,129,27,5,3,5,1423,20,-253,-243,-6,3348.0,42.0,155,-332,-23,5551.0,71.0,952,86,-25,1525976236,0.49372384937238495,0.6666666666666666,4.32,1.38,10,0.3222687721559781,0.8701256848211408,0,-2
440,1,Ezreal,BOTTOM,32.13,18,4,10,194,12,14,6,5,0,1336,20,-1303,-511,-14,3739.0,49.0,-1704,-484,-34,5189.0,85.0,-2661,-850,-40,1526001290,0.49166666666666664,0.5,6.41,7.0,6,0.18674136321195142,0.43572984749455335,0,-3
440,0,Ezreal,BOTTOM,28.15,2,6,8,172,4,12,9,2,1,1484,24,-180,-169,-13,2644.0,53.0,-1459,-961,-26,4375.0,78.0,-2068,-1515,-40,1526017476,0.49377593360995853,0.5555555555555556,6.25,1.67,10,0.3552397868561279,0.4262877442273535,0,1
440,0,Ezreal,BOTTOM,29.23,2,4,2,170,0,14,10,0,2,1528,29,-102,-59,-9,2650.0,56.0,-1205,-530,-14,4454.0,87.0,-1303,-1046,-23,1526031475,0.49173553719008267,0.5,5.82,1.0,12,0.4105371193978789,0.4789599726308587,0,-1
440,1,Thresh,UTILITY,39.43,3,7,19,31,0,108,52,9,11,1149,8,-201,-117,-2,2322.0,14.0,-287,-39,1,4748.0,18.0,208,-789,-6,1526057558,0.4897119341563786,0.5555555555555556,0.79,3.14,63,1.5977681968044637,2.7390311945219374,0,-2
440,0,Braum,UTILITY,30.05,2,6,22,19,0,80,39,4,9,1132,5,-334,-184,4,2496.0,11.0,-305,65,3,3956.0,14.0,-369,801,4,1526102322,0.4918032786885246,0.5,0.63,4.0,48,1.5973377703826954,2.6622296173044924,0,1
440,0,Thresh,UTILITY,27.28,4,9,12,34,0,69,27,13,3,1654,8,395,17,4,3215.0,17.0,636,361,5,4794.0,21.0,320,172,0,1526109656,0.4897959183673469,0.6,1.25,1.78,30,1.099706744868035,2.529325513196481,0,-1
440,1,Sejuani,JUNGLE,29.7,5,2,25,17,125,29,6,4,6,1862,24,412,357,7,3596.0,38.0,412,-286,-18,5954.0,66.0,1241,-108,-17,1526120617,0.4878048780487805,0.625,4.78,15.0,12,0.40404040404040403,0.9764309764309764,0,-2
440,1,Sejuani,JUNGLE,30.2,6,4,15,12,117,26,7,3,7,1448,24,-375,-396,-6,3416.0,44.0,107,-390,-10,5637.0,67.0,539,-434,-18,1526130281,0.4898785425101215,0.6470588235294118,4.27,5.25,14,0.4635761589403974,0.8609271523178809,0,1
440,1,Thresh,UTILITY,19.33,1,2,13,29,0,32,15,3,4,1664,11,188,186,5,2946.0,19.0,-13,-93,6,4522.0,28.0,105,-30,6,1526172442,0.49193548387096775,0.5454545454545454,1.5,7.0,19,0.9829280910501812,1.6554578375581999,0,2
440,1,Leona,UTILITY,38.88,1,11,22,43,0,118,47,16,8,1103,9,-393,73,0,2240.0,16.0,-447,-191,-3,3825.0,21.0,-918,-887,-5,1526181502,0.4939759036144578,0.0,1.11,2.09,55,1.4146090534979423,3.0349794238683128,1,3
440,0,Braum,UTILITY,28.47,0,4,9,24,0,61,36,4,7,1145,7,61,211,2,2156.0,16.0,-285,-261,3,3471.0,20.0,-367,-514,3,1526202315,0.496,0.4444444444444444,0.84,2.25,43,1.510361784334387,2.1426062521952933,0,4
440,0,Sejuani,JUNGLE,39.47,2,6,15,19,180,50,11,11,11,1538,28,0,54,0,2904.0,55.0,-397,-717,-24,4372.0,79.0,-428,-1213,-37,1526212689,0.4940239043824701,0.6666666666666666,5.04,2.83,22,0.5573853559665569,1.266784899923993,0,-1
440,1,Thresh,UTILITY,33.65,1,5,13,47,0,90,38,10,4,1286,16,-7,204,10,2163.0,24.0,-508,-33,8,3554.0,32.0,-412,-557,13,1526228682,0.49206349206349204,0.5833333333333334,1.4,2.8,42,1.2481426448736999,2.6745913818722142,0,-2
440,0,Sejuani,JUNGLE,30.33,1,6,10,10,149,22,5,2,5,1592,28,54,117,0,3037.0,61.0,-15,106,-2,4577.0,80.0,-32,49,-7,1526245763,0.49407114624505927,0.631578947368421,5.24,1.83,10,0.3297065611605671,0.7253544345532477,0,1
440,1,Thresh,UTILITY,33.83,2,4,20,37,4,87,38,8,7,1114,7,-80,0,-3,2111.0,20.0,-198,-441,-1,3527.0,29.0,-533,-930,0,1526258979,0.4921259842519685,0.6153846153846154,1.21,5.5,45,1.3301803133313628,2.571681939107301,0,-1
440,0,Thresh,UTILITY,28.63,1,3,6,23,0,67,39,6,7,1148,9,74,59,2,2316.0,17.0,-114,449,3,3743.0,19.0,111,348,-1,1526276277,0.49411764705882355,0.6428571428571429,0.8,2.33,46,1.6067062521830249,2.340202584701362,0,1
440,1,Thresh,UTILITY,26.58,3,0,15,20,0,59,29,1,6,1284,8,145,207,1,2477.0,14.0,391,34,0,3704.0,19.0,403,-596,-1,1526287244,0.4921875,0.6,0.75,18.0,35,1.3167795334838226,2.2197140707298724,0,-1
440,0,Thresh,UTILITY,31.4,3,5,12,42,0,80,33,10,6,1352,8,223,-39,-1,2977.0,21.0,877,24,3,4235.0,30.0,1057,737,10,1526295889,0.49416342412451364,0.625,1.34,3.0,39,1.2420382165605095,2.547770700636943,0,1
440,1,Sejuani,JUNGLE,28.85,2,3,21,17,144,25,7,1,7,1638,32,-10,53,-1,3349.0,64.0,67,396,2,5128.0,80.0,-10,602,-11,1526298801,0.49224806201550386,0.6,5.58,7.67,14,0.48526863084922006,0.8665511265164644,0,-1
440,1,Thresh,UTILITY,31.42,4,1,11,33,4,88,40,10,6,1404,5,10,-250,2,3178.0,14.0,287,-371,5,4263.0,25.0,357,-829,6,1526375813,0.4942084942084942,0.5882352941176471,1.18,15.0,46,1.464035646085296,2.800763844684914,0,1
440,0,Thresh,UTILITY,31.62,6,9,14,36,0,74,37,7,8,1207,9,-22,-203,5,3125.0,19.0,440,132,8,4910.0,28.0,1044,1010,13,1526389394,0.49615384615384617,0.6111111111111112,1.14,2.22,45,1.4231499051233396,2.340290955091714,0,2
440,1,Sejuani,JUNGLE,32.83,5,2,14,37,187,28,5,4,5,1694,29,237,416,5,3324.0,63.0,406,211,3,4973.0,91.0,480,-508,-10,1526396872,0.4942528735632184,0.6190476190476191,6.82,9.5,10,0.3045994517209869,0.8528784648187634,0,-1
440,0,Sejuani,JUNGLE,33.42,1,6,4,22,167,35,8,12,8,1553,29,-82,-70,1,3008.0,63.0,21,-23,0,4681.0,93.0,181,-496,-11,1526410691,0.4961832061068702,0.6363636363636364,5.66,0.83,16,0.47875523638539796,1.047277079593058,0,1
440,1,Thresh,UTILITY,35.37,3,4,20,38,0,102,40,14,9,1450,9,47,95,0,2803.0,14.0,223,249,-10,4108.0,23.0,171,-281,-6,1526421321,0.49429657794676807,0.5789473684210527,1.07,5.75,49,1.3853548204693245,2.883799830364716,0,-1
440,1,Thresh,UTILITY,27.6,2,2,9,27,0,72,31,9,9,1604,6,382,-215,2,3043.0,13.0,742,-94,2,4552.0,16.0,1073,-109,-4,1526439953,0.4962121212121212,0.6,0.98,5.5,40,1.4492753623188406,2.608695652173913,0,1
440,1,Sejuani,JUNGLE,31.45,4,0,13,22,169,31,6,6,6,1682,33,49,4,1,3379.0,68.0,-76,-274,-4,5221.0,90.0,559,-343,-6,1526453461,0.4981132075471698,0.6086956521739131,6.07,17.0,12,0.3815580286168522,0.985691573926868,0,2
440,0,Thresh,UTILITY,25.07,2,5,7,32,2,63,24,11,5,1099,6,-320,-381,0,2579.0,17.0,-316,-334,4,4231.0,26.0,-414,76,10,1526511444,0.5,0.6190476190476191,1.36,1.8,29,1.156761069006781,2.512963701635421,1,3
440,0,Thresh,UTILITY,37.62,3,14,31,30,0,97,42,10,9,2028,4,835,313,1,3228.0,11.0,722,-190,-3,4798.0,19.0,857,68,1,1526519772,0.49812734082397003,0.5909090909090909,0.8,2.43,51,1.3556618819776716,2.578415736310473,0,-1
440,0,Thresh,UTILITY,28.68,0,5,15,28,0,62,33,5,5,1155,9,16,-39,3,2587.0,17.0,365,331,9,3682.0,24.0,-233,-574,10,1526530187,0.4962686567164179,0.5652173913043478,0.98,3.0,38,1.3249651324965133,2.161785216178522,0,-2
440,1,Sejuani,JUNGLE,37.13,2,3,24,23,175,49,7,7,7,1558,28,-109,-49,-4,2836.0,53.0,-1474,-1147,-20,5062.0,87.0,-1076,207,-14,1526575298,0.4944237918215613,0.625,5.33,8.67,14,0.37705359547535683,1.319687584163749,0,-3
440,1,Sejuani,JUNGLE,33.37,10,5,19,25,144,46,7,11,7,1632,24,-25,-142,-9,3195.0,62.0,-899,-48,-7,5776.0,91.0,-1299,255,-10,1526585462,0.4962962962962963,0.64,5.06,5.8,14,0.4195385076415943,1.3784836679652384,0,1
440,1,Sejuani,JUNGLE,29.82,1,2,13,9,186,39,8,7,8,1767,32,129,52,0,3360.0,66.0,-28,-310,-10,4660.0,91.0,-278,-245,-9,1526643996,0.4981549815498155,0.6538461538461539,6.54,7.0,16,0.5365526492287056,1.3078470824949697,0,2
440,1,Sejuani,JUNGLE,36.55,3,3,9,19,189,55,9,10,9,1403,21,-307,-180,-8,3205.0,56.0,24,285,3,4931.0,86.0,-452,-437,-2,1526653992,0.5,0.6666666666666666,5.69,4.0,18,0.4924760601915185,1.5047879616963065,1,3
440,0,Thresh,UTILITY,21.57,1,9,8,26,4,45,17,7,5,1134,7,-277,-271,-1,2785.0,16.0,-283,-601,-2,4020.0,24.0,-271,-701,-1,1526691232,0.5018315018315018,0.5416666666666666,1.39,1.0,22,1.0199350950394066,2.086230876216968,0,4
440,1,Ezreal,BOTTOM,33.73,4,1,9,235,16,30,13,8,2,1369,26,-420,12,-10,3097.0,62.0,-951,-110,-28,4547.0,98.0,-1764,-747,-58,1526702600,0.5,0.45454545454545453,7.44,13.0,15,0.44470797509635346,0.8894159501927069,0,-1
440,0,Sejuani,JUNGLE,32.13,4,4,17,46,140,22,3,7,3,1558,28,-281,-31,-4,3468.0,53.0,-333,-243,-14,4958.0,86.0,-469,-418,-15,1526725617,0.5018181818181818,0.6785714285714286,5.79,5.25,6,0.18674136321195142,0.6847183317771552,0,1
440,0,Thresh,UTILITY,28.27,3,5,5,40,0,71,32,11,5,1468,13,369,547,7,2639.0,19.0,-224,-24,2,3713.0,30.0,-420,299,0,1526740222,0.5,0.52,1.41,1.6,37,1.3088079235939158,2.511496285815352,0,-1
440,1,Sejuani,JUNGLE,30.62,6,4,11,14,161,36,4,5,4,1786,31,-483,113,1,2922.0,54.0,-2592,-1310,-20,5346.0,78.0,-2460,-1596,-27,1526750901,0.4981949458483754,0.6551724137931034,5.72,4.25,8,0.2612671456564337,1.1757021554539517,0,-2
440,1,Sejuani,JUNGLE,27.65,8,7,13,19,131,15,5,1,5,1493,25,-376,-499,-11,2742.0,45.0,-951,-370,-15,5223.0,77.0,-1410,-712,-35,1526757911,0.5,0.6666666666666666,5.42,3.0,10,0.3616636528028933,0.5424954792043399,0,1
440,1,Sejuani,JUNGLE,26.18,1,3,14,20,130,34,8,5,8,1590,29,-317,-122,-1,3085.0,63.0,-520,63,0,4442.0,82.0,-702,-588,-10,1526765029,0.5017921146953405,0.6774193548387096,5.73,5.0,16,0.6111535523300229,1.2987012987012987,0,2
440,1,Ezreal,BOTTOM,35.82,7,3,9,221,0,31,14,8,3,1420,25,-286,8,-15,3002.0,67.0,-390,-278,-20,4654.0,116.0,-627,-244,-21,1526767519,0.5035714285714286,0.5,6.17,5.33,17,0.47459519821328866,0.8654383026242323,1,3
440,1,Sejuani,JUNGLE,27.02,5,2,18,29,147,27,8,4,8,1629,31,-279,147,1,3820.0,61.0,348,8,-6,5988.0,96.0,-634,-357,-20,1526769628,0.505338078291815,0.6875,6.51,11.5,16,0.5921539600296077,0.999259807549963,0,4
440,0,Sejuani,JUNGLE,26.8,0,5,4,20,114,17,2,4,2,1520,26,-138,-200,-8,2971.0,50.0,-603,-869,-22,4329.0,75.0,-1445,-1035,-30,1526771458,0.5070921985815603,0.696969696969697,5.0,0.8,4,0.14925373134328357,0.6343283582089552,0,5
440,0,Ezreal,BOTTOM,39.52,12,6,12,261,4,19,16,2,3,1514,28,-189,-80,-12,3289.0,83.0,-304,40,-11,4784.0,126.0,-393,63,-14,1526824514,0.5053003533568905,0.5384615384615384,6.71,4.0,19,0.4807692307692307,0.4807692307692307,0,-1
440,0,Sivir,BOTTOM,30.92,3,5,6,205,5,30,14,4,4,1584,33,171,157,7,3901.0,75.0,731,101,10,5532.0,120.0,1028,-337,20,1526834516,0.5035211267605634,0.6666666666666666,6.79,1.8,18,0.5821474773609314,0.9702457956015523,0,-2
440,0,Ezreal,BOTTOM,32.77,7,5,5,219,4,24,11,5,3,1831,21,36,-147,-11,3948.0,71.0,582,224,-9,5565.0,99.0,202,-370,-21,1526844051,0.5017543859649123,0.5,6.81,2.4,14,0.4272200183094293,0.7323771742447359,0,-3
440,1,Sejuani,JUNGLE,18.55,0,1,10,2,110,20,5,1,5,1762,32,224,271,4,3212.0,70.0,29,-87,-1,5161.0,100.0,221,631,8,1526856006,0.5,0.6764705882352942,6.04,10.0,10,0.5390835579514824,1.0781671159029649,0,-4
440,0,Sejuani,JUNGLE,34.93,1,7,12,17,151,36,5,4,5,1638,32,-15,-78,-1,2849.0,56.0,-918,-844,-15,4316.0,92.0,-1407,-1128,-18,1526861985,0.5017421602787456,0.6857142857142857,4.81,1.86,10,0.286286859433152,1.0306326939593473,0,1
440,0,Sejuani,JUNGLE,28.58,3,6,8,14,134,30,3,3,3,1877,24,53,-214,-9,3689.0,55.0,-689,-1194,-26,5255.0,85.0,-941,-1118,-23,1526874606,0.5,0.6666666666666666,5.18,1.83,6,0.20993701889433172,1.0496850944716585,0,-1
440,1,Blitzcrank,UTILITY,32.18,1,8,21,31,0,90,42,6,7,1132,5,-95,231,3,2459.0,12.0,-803,49,7,3848.0,17.0,-692,-485,0,1526926743,0.4982698961937716,0.42857142857142855,0.96,2.75,49,1.5226848974518334,2.7967681789931635,0,-2
440,1,Leona,UTILITY,33.58,2,2,26,37,2,89,31,16,7,1108,6,-47,61,-2,3123.0,13.0,1026,550,1,4251.0,23.0,682,50,3,1526939589,0.5,0.3333333333333333,1.16,14.0,38,1.131625967837999,2.650387135199524,0,1
440,1,Leona,UTILITY,28.07,2,0,22,26,2,63,25,4,7,1145,10,14,-59,1,2308.0,20.0,79,-583,1,4229.0,24.0,793,585,-2,1526952102,0.5017182130584192,0.5,1.0,24.0,32,1.1400071250445316,2.2443890274314215,0,2
440,0,Leona,UTILITY,29.12,1,7,8,34,0,77,35,11,7,1181,8,-409,-171,4,2222.0,18.0,-1003,-708,6,3435.0,28.0,-1351,-1687,15,1526959574,0.5034246575342466,0.6,1.17,1.29,42,1.4423076923076923,2.644230769230769,1,3
440,0,Thresh,UTILITY,29.65,0,4,11,37,0,68,35,4,4,1150,9,1,-39,4,2318.0,20.0,-324,-309,8,3566.0,30.0,-279,-264,10,1526968780,0.5017064846416383,0.5,1.25,2.75,39,1.315345699831366,2.2934232715008434,0,-1
440,1,Blitzcrank,UTILITY,29.52,0,4,14,24,0,81,34,8,7,1103,6,4,103,0,2158.0,12.0,-367,-254,0,3545.0,18.0,-742,576,-1,1526969157,0.5,0.5,0.81,3.5,41,1.3888888888888888,2.7439024390243905,0,-2
440,0,Blitzcrank,UTILITY,39.2,1,6,23,29,0,118,59,8,8,1393,3,-649,-396,-3,2426.0,8.0,-793,-449,-4,3684.0,19.0,-868,172,-1,1526993232,0.5016949152542373,0.5555555555555556,0.74,4.0,67,1.7091836734693877,3.010204081632653,0,1
440,1,Thresh,UTILITY,34.77,2,8,24,25,0,97,50,6,9,1714,8,-380,-133,1,2745.0,13.0,-1057,-852,1,4070.0,18.0,-1567,-1530,6,1526997759,0.5,0.48148148148148145,0.72,3.25,59,1.6968651136036812,2.7897612884670693,0,-1
440,0,Thresh,UTILITY,25.77,6,10,11,19,0,48,20,6,5,1439,3,87,-345,0,3195.0,7.0,195,-677,-3,5164.0,12.0,274,-266,-2,1527006020,0.5016835016835017,0.5,0.74,1.7,25,0.9701202949165697,1.8626309662398137,0,1
440,0,Thresh,UTILITY,16.82,1,5,4,22,0,23,11,2,2,1145,6,-304,-383,-1,2292.0,15.0,-859,-353,4,3926.0,22.0,-643,-84,6,1527015279,0.5,0.4827586206896552,1.31,1.0,13,0.7728894173602854,1.3674197384066586,0,-1
440,0,Blitzcrank,UTILITY,23.93,0,1,5,20,0,35,17,5,4,1062,6,-82,-147,1,1978.0,12.0,-546,-637,1,3108.0,15.0,-963,-1143,-4,1527016979,0.4983277591973244,0.5,0.84,5.0,21,0.8775595486836607,1.4625992478061012,0,-2
